size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
17408,0,313,0,38,0,0
17408,0,306,0,29,0,0
17408,0,308,0,34,0,0
17408,0,310,0,34,0,0
17408,0,310,0,24,0,0
17408,0,315,0,29,0,0
17408,0,316,0,33,0,0
17408,0,316,0,26,0,0
17408,0,306,0,33,0,0
17408,0,307,0,28,0,0
17408,0,310,0,27,0,0
17408,0,310,0,26,0,0
17408,0,308,0,35,0,0
17408,0,308,0,36,0,0
17408,0,304,0,28,0,0
17408,0,311,0,32,0,0
17408,0,311,0,32,0,0
17408,0,306,0,34,0,0
17408,0,311,0,29,0,0
17408,0,309,0,30,0,0
17408,0,307,0,42,0,0
17408,0,317,0,27,0,0
17408,0,310,0,31,0,0
17408,0,302,0,33,0,0
17408,0,318,0,30,0,0
17408,0,316,0,31,0,0
17408,0,319,0,38,0,0
17408,0,308,0,34,0,0
17408,0,307,0,27,0,0
17408,0,314,0,35,0,0
17408,0,312,0,29,0,0
17408,0,309,0,32,0,0
17408,0,314,0,29,0,0
17408,0,304,0,32,0,0
17408,0,309,0,33,0,0
17408,0,312,0,25,0,0
17408,0,316,0,33,0,0
17408,0,317,0,30,0,0
17408,0,309,0,33,0,0
17408,0,308,0,30,0,0
17408,0,306,0,28,0,0
17408,0,306,0,36,0,0
17408,0,319,0,33,0,0
17408,0,315,0,33,0,0
17408,0,308,0,37,0,0
17408,0,313,0,41,0,0
17408,0,309,0,29,0,0
17408,0,316,0,33,0,0
17408,0,304,0,32,0,0
17408,0,308,0,29,0,0
17408,0,310,0,34,0,0
17408,0,307,0,28,0,0
17408,0,321,0,31,0,0
17408,0,308,0,28,0,0
17408,0,317,0,31,0,0
17408,0,302,0,28,0,0
17408,0,313,0,25,0,0
17408,0,308,0,35,0,0
17408,0,308,0,30,0,0
17408,0,321,0,27,0,0
17408,0,315,0,29,0,0
17408,0,311,0,35,0,0
17408,0,314,0,29,0,0
17408,0,310,0,37,0,0
17408,0,304,0,32,0,0
17408,0,307,0,34,0,0
17408,0,305,0,26,0,0
17408,0,311,0,35,0,0
17408,0,315,0,28,0,0
17408,0,312,0,40,0,0
17408,0,308,0,27,0,0
17408,0,310,0,30,0,0
17408,0,316,0,31,0,0
17408,0,318,0,34,0,0
17408,0,309,0,35,0,0
17408,0,307,0,28,0,0
17408,0,306,0,34,0,0
17408,0,316,0,32,0,0
17408,0,306,0,37,0,0
17408,0,304,0,33,0,0
17408,0,320,0,29,0,0
17408,0,314,0,33,0,0
17408,0,318,0,28,0,0
17408,0,313,0,35,0,0
17408,0,313,0,35,0,0
17408,0,310,0,35,0,0
17408,0,307,0,41,0,0
17408,0,327,0,35,0,0
17408,0,318,0,29,0,0
17408,0,321,0,31,0,0
17408,0,308,0,32,0,0
17408,0,314,0,37,0,0
17408,0,307,0,28,0,0
17408,0,310,0,34,0,0
17408,0,309,0,34,0,0
17408,0,308,0,31,0,0
17408,0,305,0,36,0,0
17408,0,303,0,31,0,0
17408,0,306,0,30,0,0
17408,0,310,0,34,0,0
