size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
384,0,7,0,274826,4294,27
384,0,7,0,271571,4243,27
384,0,7,0,279475,4366,27
384,0,7,0,278769,4355,27
384,0,7,0,279123,4361,27
384,0,7,0,279035,4359,27
384,0,7,0,274819,4294,27
384,0,7,0,279417,4365,27
384,0,8,0,277939,4342,27
384,0,7,0,274921,4295,27
384,0,7,0,271602,4243,27
384,0,7,0,274480,4288,27
384,0,7,0,279763,4371,27
384,0,8,0,271159,4236,27
384,0,7,0,274683,4291,27
384,0,7,0,275849,4310,27
384,0,7,0,279141,4361,27
384,0,7,0,271396,4240,27
384,0,7,0,271545,4242,27
384,0,7,0,274530,4289,27
384,0,7,0,279278,4363,27
384,0,7,0,274930,4295,27
384,0,7,0,274900,4295,27
384,0,7,0,274609,4290,27
384,0,7,0,274912,4295,27
384,0,7,0,274617,4290,27
384,0,7,0,271193,4237,27
384,0,7,0,271374,4240,27
384,0,7,0,274924,4295,27
384,0,7,0,279353,4364,27
384,0,8,0,271404,4240,27
384,0,7,0,271063,4235,27
384,0,7,0,274527,4289,27
384,0,7,0,279799,4371,27
384,0,8,0,266014,4156,26
384,0,7,0,274558,4289,27
384,0,7,0,279836,4372,27
384,0,8,0,271345,4239,27
384,0,7,0,274695,4292,27
384,0,7,0,275804,4309,27
384,0,7,0,277955,4343,27
384,0,7,0,279222,4362,27
384,0,8,0,265974,4155,26
384,0,7,0,271397,4240,27
384,0,7,0,274754,4293,27
384,0,7,0,274484,4288,27
384,0,8,0,266573,4165,26
384,0,8,0,266736,4167,26
384,0,7,0,278678,4354,27
384,0,7,0,274499,4289,27
384,0,7,0,278777,4355,27
384,0,7,0,274826,4294,27
384,0,7,0,275883,4310,27
384,0,7,0,271421,4240,27
384,0,7,0,274823,4294,27
384,0,7,0,279015,4359,27
384,0,7,0,274842,4294,27
384,0,7,0,279169,4362,27
384,0,7,0,274836,4294,27
384,0,7,0,274600,4290,27
384,0,7,0,279150,4361,27
384,0,7,0,271696,4245,27
384,0,7,0,271467,4241,27
384,0,7,0,279328,4364,27
384,0,7,0,271626,4244,27
384,0,7,0,271619,4244,27
384,0,7,0,274744,4292,27
384,0,7,0,279435,4366,27
384,0,7,0,271584,4243,27
384,0,7,0,274844,4294,27
384,0,7,0,274684,4291,27
384,0,7,0,274796,4293,27
384,0,7,0,274377,4287,27
384,0,7,0,274620,4290,27
384,0,7,0,274766,4293,27
384,0,7,0,271439,4241,27
384,0,7,0,279018,4359,27
384,0,7,0,274631,4291,27
384,0,7,0,274845,4294,27
384,0,7,0,271307,4239,27
384,0,7,0,274856,4294,27
384,0,7,0,274367,4286,27
384,0,7,0,279086,4360,27
384,0,7,0,274587,4290,27
384,0,7,0,278860,4357,27
384,0,7,0,274738,4292,27
384,0,7,0,271477,4241,27
384,0,7,0,274827,4294,27
384,0,7,0,278627,4353,27
384,0,7,0,274801,4293,27
384,0,7,0,274848,4294,27
384,0,8,0,271369,4240,27
384,0,7,0,271631,4244,27
384,0,7,0,279128,4361,27
384,0,7,0,274379,4287,27
384,0,7,0,271098,4235,27
384,0,7,0,274848,4294,27
384,0,7,0,274637,4291,27
384,0,7,0,274511,4289,27
384,0,7,0,271468,4241,27
