size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
174080,4,3141,0,639,0,0
174080,5,3247,0,639,0,0
174080,5,3264,0,639,0,0
174080,5,3276,0,639,0,0
174080,5,3275,0,639,0,0
174080,5,3251,0,639,0,0
174080,5,3261,0,639,0,0
174080,5,3280,0,639,0,0
174080,5,3281,0,639,0,0
174080,5,3271,0,639,0,0
174080,5,3271,0,639,0,0
174080,4,3276,0,639,0,0
174080,5,3270,0,639,0,0
174080,5,3276,0,639,0,0
174080,5,3262,0,639,0,0
174080,5,3281,0,639,0,0
174080,4,3266,0,639,0,0
174080,4,3278,0,639,0,0
174080,4,3272,0,639,0,0
174080,5,3263,0,639,0,0
174080,4,3271,0,639,0,0
174080,4,3269,0,639,0,0
174080,5,3265,0,639,0,0
174080,5,3268,0,639,0,0
174080,5,3273,0,639,0,0
174080,5,3261,0,639,0,0
174080,5,3274,0,639,0,0
174080,5,3249,0,639,0,0
174080,5,3273,0,639,0,0
174080,5,3276,0,639,0,0
174080,5,3271,0,639,0,0
174080,5,3276,0,639,0,0
174080,5,3275,0,639,0,0
174080,5,3271,0,639,0,0
174080,5,3262,0,639,0,0
174080,5,3279,0,639,0,0
174080,4,3257,0,639,0,0
174080,5,3273,0,639,0,0
174080,4,3275,0,639,0,0
174080,5,3257,0,639,0,0
174080,5,3270,0,639,0,0
174080,4,3275,0,639,0,0
174080,5,3268,0,639,0,0
174080,5,3273,0,639,0,0
174080,5,3276,0,639,0,0
174080,5,3265,0,639,0,0
174080,5,3268,0,639,0,0
174080,5,3256,0,639,0,0
174080,5,3270,0,639,0,0
174080,5,3278,0,639,0,0
174080,5,3268,0,639,0,0
174080,5,3268,0,639,0,0
174080,5,3274,0,639,0,0
174080,5,3267,0,639,0,0
174080,5,3263,0,639,0,0
174080,5,3259,0,639,0,0
174080,5,3265,0,639,0,0
174080,5,3268,0,639,0,0
174080,5,3271,0,639,0,0
174080,5,3252,0,639,0,0
174080,5,3285,0,639,0,0
174080,5,3298,0,639,0,0
174080,5,3343,0,639,0,0
174080,5,3305,0,639,0,0
174080,5,3299,0,639,0,0
174080,5,3280,0,639,0,0
174080,5,3270,0,639,0,0
174080,5,3280,0,639,0,0
174080,5,3279,0,639,0,0
174080,5,3281,0,639,0,0
174080,5,3269,0,639,0,0
174080,5,3270,0,639,0,0
174080,5,3272,0,639,0,0
174080,5,3273,0,639,0,0
174080,5,3270,0,639,0,0
174080,5,3277,0,639,0,0
174080,5,3269,0,639,0,0
174080,5,3282,0,639,0,0
174080,4,3285,0,639,0,0
174080,5,3259,0,639,0,0
174080,5,3274,0,639,0,0
174080,5,3273,0,639,0,0
174080,5,3285,0,639,0,0
174080,5,3273,0,639,0,0
174080,5,3292,0,639,0,0
174080,5,3305,0,639,0,0
174080,5,3292,0,639,0,0
174080,5,3296,0,639,0,0
174080,5,3288,0,639,0,0
174080,5,3288,0,639,0,0
174080,5,3294,0,639,0,0
174080,5,3288,0,639,0,0
174080,5,3298,0,639,0,0
174080,5,3295,0,639,0,0
174080,5,3293,0,639,0,0
174080,5,3303,0,639,0,0
174080,5,3310,0,639,0,0
174080,5,3285,0,639,0,0
174080,5,3296,0,639,0,0
174080,4,3292,0,639,0,0
