size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
174080,8,8823,0,3202246,5003,320
174080,6,8847,0,3201078,5001,320
174080,6,8999,0,3200248,5000,320
174080,6,9240,0,3202781,5004,320
174080,6,9047,0,3198196,4997,319
174080,6,9025,0,3197421,4995,319
174080,6,9050,0,3196715,4994,319
174080,6,9044,0,3197820,4996,319
174080,6,9044,0,3201859,5002,320
174080,6,9050,0,3199552,4999,319
174080,6,9026,0,3204075,5006,320
174080,6,9102,0,3201940,5003,320
174080,6,9099,0,3201474,5002,320
174080,6,8986,0,3198074,4996,319
174080,6,8958,0,3200923,5001,320
174080,6,8963,0,3197245,4995,319
174080,6,8995,0,3200020,5000,320
174080,6,8951,0,3198492,4997,319
174080,6,8988,0,3198293,4997,319
174080,6,8949,0,3200489,5000,320
174080,6,9041,0,3203988,5006,320
174080,6,8927,0,3196522,4994,319
174080,6,8986,0,3201113,5001,320
174080,6,9010,0,3201097,5001,320
174080,6,8998,0,3198545,4997,319
174080,6,8980,0,3197053,4995,319
174080,6,8997,0,3198222,4997,319
174080,6,8995,0,3200852,5001,320
174080,6,8957,0,3197856,4996,319
174080,6,9019,0,3201808,5002,320
174080,6,9034,0,3201108,5001,320
174080,6,9042,0,3200448,5000,320
174080,6,8964,0,3200311,5000,320
174080,6,8961,0,3197364,4995,319
174080,6,9023,0,3200470,5000,320
174080,6,8962,0,3200893,5001,320
174080,6,9052,0,3201655,5002,320
174080,6,8964,0,3200101,5000,320
174080,6,8779,0,3198355,4997,319
174080,6,8815,0,3199580,4999,319
174080,6,8784,0,3200885,5001,320
174080,6,8842,0,3200566,5000,320
174080,6,9034,0,3200133,5000,320
174080,6,8988,0,3201636,5002,320
174080,6,8876,0,3203511,5005,320
174080,6,8921,0,3200418,5000,320
174080,6,8862,0,3198754,4998,319
174080,6,9009,0,3200749,5001,320
174080,6,8905,0,3202147,5003,320
174080,6,8813,0,3201164,5001,320
174080,6,8785,0,3200874,5001,320
174080,6,9121,0,3198921,4998,319
174080,6,8812,0,3201256,5001,320
174080,6,8964,0,3197643,4996,319
174080,6,8876,0,3203005,5004,320
174080,6,8781,0,3202812,5004,320
174080,6,8824,0,3199044,4998,319
174080,6,8796,0,3200639,5000,320
174080,6,8833,0,3200035,5000,320
174080,6,8804,0,3197757,4996,319
174080,6,8786,0,3200419,5000,320
174080,6,8780,0,3200122,5000,320
174080,6,8837,0,3200428,5000,320
174080,6,8780,0,3198880,4998,319
174080,6,8809,0,3200295,5000,320
174080,6,10725,1,3200600,5000,320
174080,6,9539,0,3204335,5006,320
174080,6,9836,0,3196898,4995,319
174080,6,10017,1,3199312,4998,319
174080,6,9720,0,3201809,5002,320
174080,6,10699,1,3202549,5003,320
174080,6,10318,1,3197197,4995,319
174080,6,9827,0,3200429,5000,320
174080,6,9653,0,3197247,4995,319
174080,6,9594,0,3199194,4998,319
174080,6,9506,0,3198135,4997,319
174080,6,9951,0,3201787,5002,320
174080,6,9572,0,3201968,5003,320
174080,6,9512,0,3200565,5000,320
174080,6,8982,0,3201642,5002,320
174080,6,9272,0,3201399,5002,320
174080,6,9437,0,3200719,5001,320
174080,6,9305,0,3198139,4997,319
174080,6,9207,0,3198894,4998,319
174080,6,9088,0,3198147,4997,319
174080,6,9391,0,3200191,5000,320
174080,6,9325,0,3201419,5002,320
174080,8,9756,0,3201482,5002,320
174080,6,9953,0,3201582,5002,320
174080,6,8684,0,3201416,5002,320
174080,6,8919,0,3197608,4996,319
174080,6,9288,0,3200043,5000,320
174080,6,9021,0,3202025,5003,320
174080,6,8679,0,3202487,5003,320
174080,6,8673,0,3200699,5001,320
174080,6,8767,0,3198559,4997,319
174080,6,8790,0,3198895,4998,319
174080,6,8922,0,3199215,4998,319
174080,6,8850,0,3202266,5003,320
174080,6,8847,0,3198643,4997,319
