size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
17408,0,393,0,485,7,0
17408,0,397,0,485,7,0
17408,0,399,0,485,7,0
17408,0,397,0,485,7,0
17408,0,395,0,485,7,0
17408,0,394,0,485,7,0
17408,0,398,0,485,7,0
17408,0,397,0,485,7,0
17408,0,393,0,485,7,0
17408,0,404,0,485,7,0
17408,0,395,0,485,7,0
17408,0,392,0,485,7,0
17408,0,395,0,485,7,0
17408,0,397,0,485,7,0
17408,0,393,0,485,7,0
17408,0,396,0,485,7,0
17408,0,396,0,485,7,0
17408,0,396,0,485,7,0
17408,0,393,0,485,7,0
17408,0,396,0,485,7,0
17408,0,412,0,485,7,0
17408,0,399,0,485,7,0
17408,0,398,0,485,7,0
17408,0,396,0,485,7,0
17408,0,397,0,485,7,0
17408,0,395,0,485,7,0
17408,0,398,0,485,7,0
17408,0,397,0,485,7,0
17408,0,397,0,485,7,0
17408,0,395,0,485,7,0
17408,0,396,0,485,7,0
17408,0,396,0,485,7,0
17408,0,398,0,485,7,0
17408,0,397,0,485,7,0
17408,0,392,0,485,7,0
17408,0,396,0,485,7,0
17408,0,396,0,485,7,0
17408,0,397,0,485,7,0
17408,0,395,0,485,7,0
17408,0,392,0,485,7,0
17408,0,393,0,485,7,0
17408,0,399,0,485,7,0
17408,0,398,0,485,7,0
17408,0,393,0,485,7,0
17408,0,397,0,485,7,0
17408,0,396,0,485,7,0
17408,0,397,0,485,7,0
17408,0,395,0,485,7,0
17408,0,392,0,485,7,0
17408,0,391,0,485,7,0
17408,0,394,0,485,7,0
17408,0,398,0,485,7,0
17408,0,397,0,485,7,0
17408,0,396,0,485,7,0
17408,0,394,0,485,7,0
17408,0,398,0,485,7,0
17408,0,392,0,485,7,0
17408,0,399,0,485,7,0
17408,0,395,0,485,7,0
17408,0,391,0,485,7,0
17408,0,395,0,485,7,0
17408,0,385,0,485,7,0
17408,0,391,0,485,7,0
17408,0,400,0,485,7,0
17408,0,394,0,485,7,0
17408,0,396,0,485,7,0
17408,0,396,0,485,7,0
17408,0,397,0,485,7,0
17408,0,390,0,485,7,0
17408,0,399,0,485,7,0
17408,0,398,0,485,7,0
17408,0,397,0,485,7,0
17408,0,393,0,485,7,0
17408,0,408,0,485,7,0
17408,0,394,0,485,7,0
17408,0,401,0,485,7,0
17408,0,391,0,485,7,0
17408,0,391,0,485,7,0
17408,0,398,0,485,7,0
17408,0,398,0,485,7,0
17408,0,394,0,485,7,0
17408,0,400,0,485,7,0
17408,0,399,0,485,7,0
17408,0,397,0,485,7,0
17408,0,394,0,485,7,0
17408,0,396,0,485,7,0
17408,0,386,0,485,7,0
17408,0,398,0,485,7,0
17408,0,395,0,485,7,0
17408,0,399,0,485,7,0
17408,0,387,0,485,7,0
17408,0,394,0,485,7,0
17408,0,395,0,485,7,0
17408,0,397,0,485,7,0
17408,0,395,0,485,7,0
17408,0,400,0,485,7,0
17408,0,391,0,485,7,0
17408,0,393,0,485,7,0
17408,0,385,0,485,7,0
17408,0,399,0,485,7,0
