size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
17408,0,596,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,615,0,273915,4279,27
17408,0,617,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,605,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,603,0,273915,4279,27
17408,0,603,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,605,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,600,0,273915,4279,27
17408,0,599,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,604,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,605,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,599,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,601,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,623,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,615,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,604,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,615,0,273915,4279,27
17408,0,614,0,273915,4279,27
17408,0,597,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,604,0,273915,4279,27
17408,0,615,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,616,0,273915,4279,27
17408,0,605,0,273915,4279,27
17408,0,614,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,612,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,610,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,607,0,273915,4279,27
17408,0,606,0,273915,4279,27
17408,0,609,0,273915,4279,27
17408,0,604,0,273915,4279,27
17408,0,601,0,273915,4279,27
17408,0,608,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,611,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,613,0,273915,4279,27
17408,0,604,0,273915,4279,27
17408,0,613,0,273915,4279,27
