size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
174080,6,4203,0,639,0,0
174080,6,4322,0,639,0,0
174080,6,4322,0,639,0,0
174080,6,4331,0,639,0,0
174080,6,4327,0,639,0,0
174080,6,4323,0,639,0,0
174080,6,4339,0,639,0,0
174080,6,4317,0,639,0,0
174080,6,4332,0,639,0,0
174080,6,4331,0,639,0,0
174080,6,4335,0,639,0,0
174080,6,4329,0,639,0,0
174080,6,4313,0,639,0,0
174080,6,4315,0,639,0,0
174080,6,4322,0,639,0,0
174080,6,4329,0,639,0,0
174080,6,4316,0,639,0,0
174080,6,4336,0,639,0,0
174080,6,4325,0,639,0,0
174080,6,4317,0,639,0,0
174080,6,4327,0,639,0,0
174080,6,4316,0,639,0,0
174080,6,4333,0,639,0,0
174080,6,4324,0,639,0,0
174080,6,4312,0,639,0,0
174080,6,4318,0,639,0,0
174080,6,4318,0,639,0,0
174080,6,4318,0,639,0,0
174080,6,4331,0,639,0,0
174080,6,4343,0,639,0,0
174080,6,4346,0,639,0,0
174080,6,4328,0,639,0,0
174080,6,4319,0,639,0,0
174080,6,4311,0,639,0,0
174080,6,4348,0,639,0,0
174080,6,4316,0,639,0,0
174080,6,4288,0,639,0,0
174080,6,4322,0,639,0,0
174080,6,4317,0,639,0,0
174080,6,4317,0,639,0,0
174080,6,4315,0,639,0,0
174080,6,4319,0,639,0,0
174080,6,4327,0,639,0,0
174080,6,4359,0,639,0,0
174080,6,4399,0,639,0,0
174080,6,4404,0,639,0,0
174080,6,4406,0,639,0,0
174080,6,4422,0,639,0,0
174080,6,4390,0,639,0,0
174080,6,4441,0,639,0,0
174080,6,4408,0,639,0,0
174080,6,4417,0,639,0,0
174080,6,4422,0,639,0,0
174080,6,4386,0,639,0,0
174080,6,4400,0,639,0,0
174080,6,4398,0,639,0,0
174080,6,4411,0,639,0,0
174080,6,4399,0,639,0,0
174080,6,4395,0,639,0,0
174080,6,4421,0,639,0,0
174080,6,4386,0,639,0,0
174080,6,4400,0,639,0,0
174080,6,4403,0,639,0,0
174080,6,4427,0,639,0,0
174080,6,4414,0,639,0,0
174080,6,4407,0,639,0,0
174080,6,4392,0,639,0,0
174080,6,4415,0,639,0,0
174080,6,4427,0,639,0,0
174080,6,4417,0,639,0,0
174080,6,4411,0,639,0,0
174080,6,4398,0,639,0,0
174080,6,4422,0,639,0,0
174080,6,4423,0,639,0,0
174080,6,4464,0,639,0,0
174080,6,4478,0,639,0,0
174080,6,4456,0,639,0,0
174080,6,4431,0,639,0,0
174080,6,4421,0,639,0,0
174080,6,4444,0,639,0,0
174080,6,4433,0,639,0,0
174080,6,4493,0,639,0,0
174080,6,4444,0,639,0,0
174080,6,4451,0,639,0,0
174080,6,4448,0,639,0,0
174080,6,4436,0,639,0,0
174080,6,4433,0,639,0,0
174080,6,4433,0,639,0,0
174080,6,4446,0,639,0,0
174080,6,4438,0,639,0,0
174080,6,4415,0,639,0,0
174080,6,4417,0,639,0,0
174080,6,4428,0,639,0,0
174080,6,4434,0,639,0,0
174080,6,4440,0,639,0,0
174080,6,4444,0,639,0,0
174080,6,4473,0,639,0,0
174080,6,4450,0,639,0,0
174080,6,4426,0,639,0,0
174080,6,4434,0,639,0,0
