size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
3840,0,71,0,3200029,5000,320
3840,0,75,0,3201872,5002,320
3840,0,70,0,3200828,5001,320
3840,0,70,0,3200621,5000,320
3840,0,70,0,3201741,5002,320
3840,0,68,0,3200480,5000,320
3840,0,70,0,3201565,5002,320
3840,0,70,0,3202224,5003,320
3840,0,70,0,3199558,4999,319
3840,0,70,0,3201934,5003,320
3840,0,70,0,3201417,5002,320
3840,0,70,0,3196078,4993,319
3840,0,81,0,3200360,5000,320
3840,0,70,0,3199653,4999,319
3840,0,70,0,3196021,4993,319
3840,0,70,0,3200152,5000,320
3840,0,70,0,3201930,5003,320
3840,0,69,0,3200798,5001,320
3840,0,70,0,3199259,4998,319
3840,0,70,0,3196253,4994,319
3840,0,70,0,3196813,4995,319
3840,0,70,0,3202483,5003,320
3840,0,70,0,3200943,5001,320
3840,0,70,0,3201536,5002,320
3840,0,69,0,3198456,4997,319
3840,0,70,0,3202855,5004,320
3840,0,70,0,3201868,5002,320
3840,0,70,0,3202715,5004,320
3840,0,70,0,3200635,5000,320
3840,0,70,0,3205598,5008,320
3840,0,70,0,3199294,4998,319
3840,0,70,0,3202353,5003,320
3840,0,70,0,3200673,5001,320
3840,0,70,0,3200071,5000,320
3840,0,70,0,3200551,5000,320
3840,0,70,0,3201745,5002,320
3840,0,70,0,3201983,5003,320
3840,0,70,0,3203400,5005,320
3840,0,70,0,3201618,5002,320
3840,0,70,0,3199834,4999,319
3840,0,70,0,3198698,4997,319
3840,0,70,0,3202419,5003,320
3840,0,71,0,3200018,5000,320
3840,0,70,0,3202070,5003,320
3840,0,70,0,3202327,5003,320
3840,0,70,0,3202555,5003,320
3840,0,70,0,3199417,4999,319
3840,0,70,0,3201509,5002,320
3840,0,70,0,3199350,4998,319
3840,0,70,0,3198477,4997,319
3840,0,70,0,3198247,4997,319
3840,0,70,0,3200862,5001,320
3840,0,70,0,3199609,4999,319
3840,0,70,0,3201368,5002,320
3840,0,70,0,3203727,5005,320
3840,0,70,0,3199895,4999,319
3840,0,70,0,3198245,4997,319
3840,0,70,0,3197379,4995,319
3840,0,70,0,3200295,5000,320
3840,0,70,0,3199653,4999,319
3840,0,70,0,3199249,4998,319
3840,0,70,0,3199745,4999,319
3840,0,70,0,3198532,4997,319
3840,0,70,0,3200545,5000,320
3840,0,70,0,3198921,4998,319
3840,0,70,0,3198684,4997,319
3840,0,70,0,3201400,5002,320
3840,0,71,0,3202939,5004,320
3840,0,70,0,3200446,5000,320
3840,0,70,0,3201369,5002,320
3840,0,70,0,3198694,4997,319
3840,0,70,0,3202899,5004,320
3840,0,70,0,3203048,5004,320
3840,0,70,0,3197980,4996,319
3840,0,70,0,3200002,5000,320
3840,0,70,0,3198864,4998,319
3840,0,70,0,3200840,5001,320
3840,0,70,0,3200540,5000,320
3840,0,70,0,3200056,5000,320
3840,0,70,0,3200523,5000,320
3840,0,70,0,3200989,5001,320
3840,0,70,0,3199298,4998,319
3840,0,70,0,3198988,4998,319
3840,0,70,0,3202290,5003,320
3840,0,70,0,3201021,5001,320
3840,0,70,0,3200443,5000,320
3840,0,71,0,3198962,4998,319
3840,0,70,0,3202372,5003,320
3840,0,70,0,3200724,5001,320
3840,0,70,0,3199732,4999,319
3840,0,70,0,3199929,4999,319
3840,0,70,0,3199097,4998,319
3840,0,70,0,3201402,5002,320
3840,0,70,0,3199588,4999,319
3840,0,70,0,3202000,5003,320
3840,0,70,0,3200052,5000,320
3840,0,70,0,3199018,4998,319
3840,0,70,0,3202661,5004,320
3840,0,70,0,3196620,4994,319
3840,0,70,0,3203137,5004,320
