size_in_bytes,creation_time_ms,activation_time_ms,average_loop_time_ms,total_changes,average_changes_per_cell,average_changes_per_loop
17408,0,438,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,447,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,451,0,20000,312,2
17408,1,447,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,439,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,439,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,436,0,20000,312,2
17408,0,437,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,439,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,446,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,435,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,444,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,432,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,439,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,425,0,20000,312,2
17408,0,433,0,20000,312,2
17408,0,422,0,20000,312,2
17408,0,435,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,436,0,20000,312,2
17408,0,436,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,435,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,432,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,435,0,20000,312,2
17408,0,439,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,437,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,447,0,20000,312,2
17408,0,436,0,20000,312,2
17408,0,446,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,438,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,443,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,435,0,20000,312,2
17408,0,433,0,20000,312,2
17408,0,433,0,20000,312,2
17408,0,437,0,20000,312,2
17408,0,445,0,20000,312,2
17408,0,440,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,441,0,20000,312,2
17408,0,449,0,20000,312,2
17408,0,442,0,20000,312,2
17408,0,446,0,20000,312,2
17408,0,430,0,20000,312,2
